review_id,rating,text,sentiment,created_time
17710837,4,"Hài lòng giao nhanh như ngày nào nhưng em nó hong có seal mà được gói trong bọc bảo vệ sách, hơi 3 chấm nhưng em nó hong bị df chút nào🤔🤔",positive,
16871544,4,Hài lòng mở hàng mà lòng đau như cắt.,positive,
16862285,5,"Cực kì hài lòng trời tiki bữa nay giao poster có ống quá tr xịn sò
tuy bọc bằng bọc tpham nma do là pháp sư tiki nên ko hề bị df nhé
pháp sư tiki nay quá đỉnh, đúng là ai r cũng khác 😋😋",positive,
16847472,5,Cực kì hài lòng ko miếng chống sốc nào mà ko df đúng là pháp sư tiki,positive,
16842430,5,Cực kì hài lòng Pháp sư tiki ko miếng chống sóc vẫn ko df quá ghek gomk,positive,
16837178,1,Rất không hài lòng 1* được mình cho 0* quá tệ truyện giao không chống sốc giao thiếu poster bên tiki phải đền bù poster và voucher,negative,
19439765,3,"Bình thường đóng gói cũng ổn, nhma không thấy bookmark 🙏🙏🙏",neutral,
16997025,4,Hài lòng lúc giao hàng thì shipper chỉ giao cho mình sách còn poster ko thấy mình có nói lại thì shipper nói shop chỉ giao có nhiêu đây thôi,positive,
19078699,5,Cực kì hài lòng Lần này đây đu póstcard ko bị trộm mất như những lần trước,positive,
16848324,4,"Hài lòng bà chúa gói hàng, không có chống sốc hay gì luôn:)))",positive,
16827704,5,Cực kì hài lòng Tiki giao poster có ống đựng luôn nè. Ngoài ra còn có lớp bọc thực phẩm dày ở ngoài hộp. Mình nhận hàng nguyên vẹn nha.,positive,
18704069,3,Bình thường Lúc nhận đc hàng thì khá vui mừng nhưng mở ra thì ko có poster ạ :((,neutral,
16867926,5,Cực kì hài lòng lúc mua thì nói tặng kèm poster lúc giao thì 0 thấy poster đâu bùn lắm chứ huhu,positive,
16856039,5,Cực kì hài lòng hay,positive,
16849942,5,"Cực kì hài lòng giao sớm lắm lun í tiki dạo này làm ăn được hẳn,  pos ko bị gì cả nha",positive,
17354012,5,Cực kì hài lòng,positive,
16831678,2,"Không hài lòng truyện thì k có seal, mình đặt bản có poster mà chỉ giao mỗi truyện. trộm vía k bọc chống sốc mà truyện vẫn k bị df 😭 RẤT TỆ LUÔN TIKI ƠI",negative,
16859343,4,"Cực kì hài lòng gói poster bằng ống tube rất okela
còn truyện do không có bbw nên bị tube đè lên hộp làm truyện có vết hằn",positive,
16832502,1,Rất không hài lòng nhớ là lúc đặt có poster mà sao giờ tiki giao lại không thấy poster ạ? Cần 1 lời giải thích từ tiki :),negative,
17341208,5,Cực kì hài lòng gói xinh lắm nhóooo,positive,
16824980,5,Cực kì hài lòng Nếu có thêm nắp ống poster thì có lẻ tốt hơn. Đơn mình kho nội thành nên không sao chứ nhỡ HN -> HCM thì pos có khả năng df cao,positive,
16835027,5,"Cực kì hài lòng Lần đầu tiên thấy tiki giao có tâm như này, hộp đựng sách và ống đựng pos đều ổn áp",positive,
16835930,5,"Cực kì hài lòng pos để ống rất dày, giao siêu nhanh, cả truyện lẫn pos đều đẹp k df, 10đ cho tiki 🐧",positive,
16832765,1,Rất không hài lòng lúc đặt hàng có ghi tặng pos nhưng kh giao pos??? lần đầu đặt trên tiki mà thất vọng,negative,
17120744,5,"Cực kì hài lòng đáng mua nha, ko bị móp méo mà đóng gói lại rất tốt, truyện giá tốt nữa",positive,
17708657,5,"Cực kì hài lòng Truyện có kèm postcard, k có vấn đề gì, nói chung là hài lòng",positive,
16850159,5,"Cực kì hài lòng Giao hàng nhanh ✨
Đóng gói cẩn thận 💖
Shipper thân thiện 🥺
Tuỵt zời 💯",positive,
17341076,5,"Cực kì hài lòng Bìa cưng xĩu sách mới xịn cứ nghĩ là có seal cơ, giao hàng siu nhanh",positive,
19639632,5,Cực kì hài lòng,positive,
16874237,5,Cực kì hài lòng tiki cho ống thật sự là cảm thấy rất vui poster không bị mất cứ vấn đề gì và truyện cũng còn nguyên,positive,
16832494,5,"Cực kì hài lòng Đóng gói Poster đỉnh cao, truyện vẫn y vậy. 5 sao cho đóng gói poster",positive,
16832246,3,Bình thường Mình đặt lúc vẫn được tặng thêm poster nhưng tới khi nhận hàng thì lại chẳng có cái poster nào cả,neutral,
16832319,2,"Không hài lòng shop giao thiếu poster cho mình ạ, hôm qua mình canh là có poster cơ",negative,
16837273,1,Rất không hài lòng tiki tại sao lại xé seal ra và poster của mình đâu ạ 🙂 Tiki định ăn quà của khách hàng hay jv ????,negative,
16833598,5,Cực kì hài lòng giao nhanh đóng gói poster kĩ,positive,
16825562,5,"Cực kì hài lòng đặt cái là giao luôn ngay, ống tube đựng pos siêu chất lượng",positive,
16832486,5,"Cực kì hài lòng ngon đưowjc 2bm nè, nhìn th là biết gói nhìu giai đoạn cỡ nào",positive,
16826110,5,"Cực kì hài lòng Vừa đặt đã giao, freeship lại có ống poster quá ư xịn xòooo",positive,
17346295,4,"Hài lòng Pháp sư tiki, hok bcs nma truyện vẫn ok, truyện hơi df",positive,
16834125,5,Cực kì hài lòng giao hàng nhanh chắc chắn,positive,
16916174,5,"Cực kì hài lòng Shop gói hàng chắc chắn hơn mấy lần trước rùi, mà vẫn chưa kĩ lắm bù lại giao siêu nhanh í",positive,
16833531,5,"Cực kì hài lòng giao nhanh lắm lun, hôm qua mới đặt mà hôm sau có liền 👏",positive,
16841907,5,Cực kì hài lòng huhuh cái pos của e vẫn bị df một tí mặc dù có ống :,positive,
18057270,5,"Cực kì hài lòng Truyện đẹp 
Giao hàng nhanh",positive,
16834098,5,"Cực kì hài lòng Đóng gói kĩ càng, không móp, giao hàng nhanh, poster đẹp",positive,
16825846,5,"Cực kì hài lòng Giao hàng nhanh, đóng gói kĩ, truyện hay, poster khá đẹp",positive,
17588242,5,"Cực kì hài lòng đóng gói cẩn thận, có ống đựng pos",positive,
16903836,5,Cực kì hài lòng Sản phẩm oki la,positive,
16925998,5,Cực kì hài lòng Sản phẩm tốt,positive,
16950371,5,Cực kì hài lòng Truyện hay không móp méo mà buồn cái không có pos :,positive,
17148600,5,Cực kì hài lòng uvuvucycy,positive,
16840834,5,"Cực kì hài lòng Tiki đợt này ngon nghẻ quá. App mượt , pos tặng kèm tube siêu dày 
Siêu siêu hài lòng",positive,
16859304,5,"Cực kì hài lòng đóng gói poster rất là kĩ, cái đựng poster siu cứng thách thức df lun, rất hài lòng",positive,
17439664,5,Cực kì hài lòng Truyện ok nhưng bakugo hơi bố *** =)),positive,
16997732,5,Cực kì hài lòng hhu mình mua muộn nên hết poster mn có ai có í định pass lại pt 0 ib mình với ạ,positive,
18477657,5,Cực kì hài lòng Huu ich,positive,
16832830,5,"Cực kì hài lòng Đóng pos siêu chắc chắn, truyện đẹp đủ bm",positive,
16882777,5,Cực kì hài lòng 100000/10,positive,
16832353,1,"Rất không hài lòng đặt pos ko có pos , truyện bị df???? Ko chụp lại đơn hàng nên ko hoàn đc ! Tức",negative,
19305970,5,Cực kì hài lòng,positive,
16833268,5,Cực kì hài lòng ống dày chắc lắm nên poster yên tâm thôi :,positive,
17551488,5,Cực kì hài lòng Giao rất nhanh chx đến 1 ngày,positive,
16903771,4,"Hài lòng giao hàng nhanh c bookmark, bìa sách hơi bụi",positive,
16842134,5,"Cực kì hài lòng Sản phẩm đỡ gói kỹ, giao hàng khá nhanh",positive,
17015180,5,Cực kì hài lòng,positive,
16831331,5,Cực kì hài lòng Giao hàng rất nhanh và hàng không bị gì,positive,
16846133,5,"Cực kì hài lòng Không có chống sốc, nhưng vẫn ok ạ.",positive,
17524065,5,Cực kì hài lòng ok nha giao nhanh pos đỉnh,positive,
16825673,5,Cực kì hài lòng .,positive,
16846098,1,Rất không hài lòng s tui đặt mà k có kèm theo poster vậy,negative,
16924826,3,Bình thường mình mua mà ko đc poster ko biết tiki có bị lỗi trong việc giao hàng hay ko,neutral,
16840835,5,Cực kì hài lòng,positive,
16970459,5,"Cực kì hài lòng Poster giao trong ống, không bị df!",positive,
17758090,5,Cực kì hài lòng Rất ổn luôn á,positive,
16832162,5,Cực kì hài lòng điếu thuốc lào siêu to khổng lồ,positive,
16832987,5,Cực kì hài lòng quá chật lượng đúng là giá Học sinh chất lượng cũng học sinh nốt,positive,
17185623,5,Cực kì hài lòng Tiki đóng gói poster rất tốt nhưng truyện thì vẫn bị df nhẹ,positive,
16859766,5,"Cực kì hài lòng Giáo hàng nhanh, poster được gói trong ống rất kĩ, siêu đẹp luôn.",positive,
16857182,5,Cực kì hài lòng đóng góp an toàn giao hàng nhanh,positive,
16835718,5,Cực kì hài lòng nội dung hay shipper thân thiện,positive,
17201110,4,"Hài lòng Hơi thất vọng về khâu vận chuyển, móp méo đủ kiểu :))",positive,
16835937,5,Cực kì hài lòng Vx như mọi lần thôi. 10đ :)),positive,
16849905,5,"Cực kì hài lòng hàng ok lắm ạ, camp được quả poster + hàng chất lượng xỉuuu>",positive,
16833209,5,"Cực kì hài lòng giao hàng nhanh lắm ạ, bọc hàng cũng rất kĩ, đẹp lắm luôn ạ",positive,
16848395,4,Hài lòng hơi df tí mà thui hong seoo,positive,
17483803,5,Cực kì hài lòng đúng hàng,positive,
17020097,5,Cực kì hài lòng giao nhanh hàng đẹp,positive,
16845593,5,Cực kì hài lòng đóng gói siu chắc chắn nhưng truyện hơi cũ và bị df 😃,positive,
16889857,5,Cực kì hài lòng poster otp đẹp xĩuuu,positive,
16832418,5,Cực kì hài lòng Không có gì để chê,positive,
16874953,5,Cực kì hài lòng Tiki gói rất ổn,positive,
18836626,5,Cực kì hài lòng,positive,
17607241,5,Cực kì hài lòng,positive,
18795000,5,Cực kì hài lòng,positive,
18764022,5,Cực kì hài lòng,positive,
18190681,5,Cực kì hài lòng Tiki nay đã khác xưa,positive,
16843212,5,"Cực kì hài lòng giao nhanh ,shiper thân thiện, sản phẩm chất lượng",positive,
16885561,5,"Cực kì hài lòng đóng gói kĩ, chắc chắn
ko def miếng nào luôn 10đ",positive,
18752907,5,Cực kì hài lòng,positive,
16836571,5,Cực kì hài lòng giao nhanh .....,positive,
17053829,1,Rất không hài lòng Quá tệ đóng gói cho có hàng bị df nặng nề,negative,
18686310,5,Cực kì hài lòng,positive,
16838453,5,Cực kì hài lòng ghê vậy sao,positive,
17341449,5,"Cực kì hài lòng truyện kh bị df gì, giao hàng khá nhanh",positive,
18550938,5,Cực kì hài lòng đẹp,positive,
18668485,5,Cực kì hài lòng,positive,
16847774,5,Cực kì hài lòng Poster được bỏ vào ống bảo vệ chắc chắn,positive,
17109554,5,Cực kì hài lòng tốt,positive,
16832378,5,Cực kì hài lòng đỉnh lun,positive,
16831247,5,"Cực kì hài lòng Gói hàng rất kỹ càng, không bị trầy xước",positive,
17253385,5,Cực kì hài lòng,positive,
18617460,5,Cực kì hài lòng,positive,
18606119,5,Cực kì hài lòng,positive,
18605310,5,Cực kì hài lòng,positive,
16920810,5,Cực kì hài lòng OTPPPPP,positive,
18600347,5,Cực kì hài lòng,positive,
16832684,5,Cực kì hài lòng quá okla,positive,
16939480,5,Cực kì hài lòng Ukiii,positive,
18373354,5,Cực kì hài lòng hay=))),positive,
16833198,5,Cực kì hài lòng Gói ok,positive,
17543101,5,"Cực kì hài lòng 10 điểm đóng gói, giao nhanh",positive,
17075620,5,Cực kì hài lòng .,positive,
17401121,5,"Cực kì hài lòng poster khong bị gì
giao hàng nhanh",positive,
17524720,5,Cực kì hài lòng Hàng ok bao nhanh chất lượng,positive,
18523613,5,Cực kì hài lòng,positive,
16979579,5,Cực kì hài lòng sản phẩm rất tốt giao hàng siêu nhanh,positive,
16918339,5,Cực kì hài lòng oke,positive,
18492201,5,Cực kì hài lòng,positive,
17289332,5,Cực kì hài lòng Xịn có bọc sách siu dày luoonnnn,positive,
16831162,5,Cực kì hài lòng uầy mua có cuốn mà tặng đc 2 poscard :)),positive,
18430972,5,Cực kì hài lòng,positive,
16848719,5,Cực kì hài lòng dk,positive,
16924333,5,Hài lòng,positive,
18419873,5,Cực kì hài lòng,positive,
17941021,5,Cực kì hài lòng Đóng gói tốt,positive,
16899913,5,Cực kì hài lòng,positive,
16825672,5,Cực kì hài lòng .,positive,
16860836,1,Rất không hài lòng Sao em mua có chọn Poster sao ko có vậy,negative,
17125327,1,Rất không hài lòng seal là cái màng bọc thực phẩm,negative,
16858694,2,Không hài lòng Vl ngta mua có poster còn mình thì ko ạ,negative,
16975415,5,Cực kì hài lòng Tiki giao thiếu cái standee của anya nhưng mà sách vẫn oke nha không bị sao hết,positive,
16846938,5,Cực kì hài lòng,positive,
16835764,5,Cực kì hài lòng,positive,
16833954,5,Cực kì hài lòng,positive,
18335955,4,Hài lòng,positive,
16870840,5,Cực kì hài lòng gói bằng màng bọc thực phẩm 😓,positive,
16889875,1,Rất không hài lòng Đơn hàng ko có tặng kèm poster ! !,negative,
16859230,1,Rất không hài lòng Ko hề có poster luôn. Tại sao vậy,negative,
16851330,1,Rất không hài lòng saoo không có tặng poster kèm theo v,negative,
18250534,5,Cực kì hài lòng,positive,
18156644,5,Cực kì hài lòng,positive,
16848761,5,Cực kì hài lòng tr ơi pots đẹp thiệt sự luôn,positive,
16833321,5,"Cực kì hài lòng Giao hàng gói kĩ, giao cực nhanh",positive,
18097960,5,Cực kì hài lòng,positive,
16836932,5,Hài lòng hàng ko bị Df quad toẹt vưòi,positive,
18071217,5,Cực kì hài lòng,positive,
18065885,5,Cực kì hài lòng,positive,
18027554,5,Cực kì hài lòng,positive,
18012867,5,Cực kì hài lòng,positive,
17633637,5,Cực kì hài lòng 10 đỉmmm,positive,
17976905,5,Cực kì hài lòng,positive,
16854658,1,Rất không hài lòng tiki giao thiếu poster rồi,negative,
17925620,4,Hài lòng,positive,
17910142,5,Cực kì hài lòng,positive,
16832261,5,Cực kì hài lòng Đóng gói poster rất kỹ,positive,
17892396,5,Cực kì hài lòng,positive,
17186110,5,Cực kì hài lòng hàng ổn lắm ạ,positive,
17874584,5,Cực kì hài lòng,positive,
17017196,5,Cực kì hài lòng Thích lắm luôn 🥰,positive,
17844164,5,Cực kì hài lòng,positive,
17842204,5,Cực kì hài lòng,positive,
16902857,5,Cực kì hài lòng Mua muộn k có poster:(,positive,
17837829,5,Cực kì hài lòng,positive,
17384338,4,Hài lòng Được ổn,positive,
17804495,5,Cực kì hài lòng,positive,
17802482,5,Cực kì hài lòng,positive,
17798419,5,Cực kì hài lòng,positive,
16834805,5,Cực kì hài lòng giao hàng nhanh an toàn,positive,
17717294,5,Cực kì hài lòng,positive,
16949297,5,Cực kì hài lòng Sản phẩm đẹp,positive,
17667167,5,Cực kì hài lòng,positive,
17666396,5,Cực kì hài lòng,positive,
16844103,5,Cực kì hài lòng sách xinh lắm nhal,positive,
17188478,5,Cực kì hài lòng hàng đẹp,positive,
17609355,5,Cực kì hài lòng,positive,
17607888,5,Cực kì hài lòng,positive,
17598711,5,Cực kì hài lòng,positive,
17591811,5,Cực kì hài lòng,positive,
17581681,5,Cực kì hài lòng,positive,
17555464,5,Cực kì hài lòng,positive,
17520435,5,Cực kì hài lòng .,positive,
17549094,5,Cực kì hài lòng,positive,
17546024,5,Cực kì hài lòng,positive,
17533806,5,Cực kì hài lòng,positive,
17525066,4,Hài lòng,positive,
17524513,5,Cực kì hài lòng,positive,
16845214,5,Cực kì hài lòng giao hàng nhanh,positive,
17494994,5,Cực kì hài lòng,positive,
16833450,5,Cực kì hài lòng Giao hàng nhanh,positive,
17493878,5,Cực kì hài lòng,positive,
17483459,5,Cực kì hài lòng,positive,
17482934,5,Cực kì hài lòng,positive,
17474226,5,Cực kì hài lòng,positive,
17473879,4,Hài lòng,positive,
17438358,5,Cực kì hài lòng,positive,
16847421,5,Cực kì hài lòng tiki nay xịn,positive,
17432091,5,Cực kì hài lòng,positive,
17428322,5,Cực kì hài lòng,positive,
17425782,5,Cực kì hài lòng,positive,
17294797,5,Cực kì hài lòng Hay,positive,
17412992,5,Cực kì hài lòng,positive,
17403419,5,Cực kì hài lòng,positive,
17398096,5,Cực kì hài lòng,positive,
16877912,5,Cực kì hài lòng Tuyệt 🥳,positive,
17383035,5,Cực kì hài lòng,positive,
17381679,5,Cực kì hài lòng,positive,
17379462,5,Cực kì hài lòng,positive,
17372942,5,Cực kì hài lòng,positive,
17368257,5,Cực kì hài lòng,positive,
17364697,5,Cực kì hài lòng,positive,
17189934,5,Cực kì hài lòng Ổn,positive,
17094049,5,Cực kì hài lòng đẹp,positive,
17326913,5,Cực kì hài lòng,positive,
17161948,5,Cực kì hài lòng xinh,positive,
17308963,5,Cực kì hài lòng,positive,
17285671,5,Cực kì hài lòng,positive,
17278053,5,Cực kì hài lòng,positive,
17276185,5,Cực kì hài lòng,positive,
17273928,5,Cực kì hài lòng,positive,
17270264,5,Cực kì hài lòng,positive,
16840955,5,Cực kì hài lòng 10 điểm,positive,
16832762,5,Cực kì hài lòng tuỵt ạ,positive,
17254854,5,Cực kì hài lòng,positive,
17252674,5,Cực kì hài lòng,positive,
17252512,5,Cực kì hài lòng,positive,
17251304,5,Cực kì hài lòng,positive,
17249215,5,Cực kì hài lòng,positive,
16858949,5,Cực kì hài lòng Tốt ạ,positive,
17029378,3,"Bình thường Hàng đẹp nhưng tiki vận chuyển vị df hơi nhiều, may mà k bị móp ở góc",neutral,
17246611,5,Cực kì hài lòng,positive,
17243336,5,Cực kì hài lòng,positive,
17242890,5,Cực kì hài lòng,positive,
17238148,5,Cực kì hài lòng,positive,
17110145,5,Cực kì hài lòng Đc,positive,
17155949,5,Cực kì hài lòng ok,positive,
17232416,5,Cực kì hài lòng,positive,
17226861,5,Cực kì hài lòng,positive,
17223223,5,Cực kì hài lòng,positive,
16800659,2,Không hài lòng Một quyển tập 7 mình mua bị in và cắt lỗi 3 trang như thế này ạ 🥲🥲,negative,
17222007,5,Cực kì hài lòng,positive,
17221046,5,Cực kì hài lòng,positive,
17219707,5,Cực kì hài lòng,positive,
16865753,5,Cực kì hài lòng sp tốt,positive,
17216468,5,Cực kì hài lòng,positive,
17216469,5,Cực kì hài lòng,positive,
17208325,5,Cực kì hài lòng,positive,
17204306,5,Cực kì hài lòng,positive,
17202350,5,Cực kì hài lòng,positive,
17201850,4,Hài lòng,positive,
17201823,5,Cực kì hài lòng,positive,
17201824,5,Cực kì hài lòng,positive,
17199185,5,Cực kì hài lòng,positive,
17199186,5,Cực kì hài lòng,positive,
16697294,4,"Hài lòng cho 4 sao vì k có chống sốc, còn lại rất ok từ HCM nên giao khá nhanh, hàng đẹp, lỗi nxb cắt standee hơi lệch tí nhưng k sao bỏ qua đc =)))",positive,
17197373,5,Cực kì hài lòng,positive,
17197372,5,Cực kì hài lòng,positive,
16926476,5,Cực kì hài lòng Sjsjsj,positive,
17186562,4,Hài lòng,positive,
17094022,5,Cực kì hài lòng OK,positive,
16866859,5,Cực kì hài lòng Tuyệt,positive,
17180825,5,Cực kì hài lòng,positive,
17176943,5,Cực kì hài lòng,positive,
17171387,5,Cực kì hài lòng,positive,
17165719,4,Hài lòng,positive,
17164352,5,Cực kì hài lòng,positive,
17161557,5,Cực kì hài lòng,positive,
17159508,5,Cực kì hài lòng,positive,
17144231,5,Cực kì hài lòng,positive,
16876509,5,Cực kì hài lòng đẹp,positive,
17133885,5,Cực kì hài lòng,positive,
17132473,5,Cực kì hài lòng,positive,
17129756,5,Cực kì hài lòng,positive,
17129060,5,Cực kì hài lòng,positive,
16861252,5,Cực kì hài lòng đẹp,positive,
17124870,5,Cực kì hài lòng,positive,
17122602,5,Cực kì hài lòng,positive,
17117937,5,Cực kì hài lòng,positive,
17116842,5,Cực kì hài lòng,positive,
17114444,5,Cực kì hài lòng,positive,
16850728,5,Cực kì hài lòng Đẹp,positive,
17112333,5,Cực kì hài lòng,positive,
17112244,5,Cực kì hài lòng,positive,
16728723,5,"Cực kì hài lòng giao hàng nhanh, không bị df",positive,
17112024,5,Cực kì hài lòng,positive,
17111973,5,Cực kì hài lòng,positive,
17105756,5,Cực kì hài lòng,positive,
17105627,5,Cực kì hài lòng,positive,
16926861,5,"Cực kì hài lòng giao hàng nhanh, đúng hàng, không có bọc chống sốc nhưng truyện không bị móp hay rách seal gì cả",positive,
17099371,5,Cực kì hài lòng,positive,
16836078,5,Cực kì hài lòng tuỵt,positive,
17096726,5,Cực kì hài lòng,positive,
17094137,5,Cực kì hài lòng,positive,
17094136,5,Cực kì hài lòng,positive,
17092027,5,Cực kì hài lòng,positive,
17091467,5,Cực kì hài lòng,positive,
17090813,5,Cực kì hài lòng,positive,
17079482,5,Cực kì hài lòng,positive,
17077908,5,Cực kì hài lòng,positive,
17077820,5,Cực kì hài lòng,positive,
17070547,5,Cực kì hài lòng,positive,
17070374,5,Cực kì hài lòng,positive,
17069381,5,Cực kì hài lòng,positive,
17066968,5,Cực kì hài lòng,positive,
17062785,5,Cực kì hài lòng,positive,
17057737,4,Hài lòng,positive,
17050458,5,Cực kì hài lòng,positive,
17048728,5,Cực kì hài lòng,positive,
16825721,5,Cực kì hài lòng Tốt,positive,
17043944,5,Cực kì hài lòng,positive,
17042912,5,Cực kì hài lòng,positive,
17038632,5,Cực kì hài lòng,positive,
17031689,5,Cực kì hài lòng,positive,
16737448,5,Cực kì hài lòng Xinh đẹp tuỵt vời nha mng🥰✨mỗi tội sticker in lệch rùi 🥹,positive,
17029814,5,Cực kì hài lòng,positive,
17029459,5,Cực kì hài lòng,positive,
17029416,5,Cực kì hài lòng,positive,
17029316,5,Cực kì hài lòng,positive,
17029285,5,Cực kì hài lòng,positive,
17025877,5,Cực kì hài lòng,positive,
17025358,5,Cực kì hài lòng,positive,
17015830,5,Cực kì hài lòng,positive,
17015831,5,Cực kì hài lòng,positive,
17008450,4,Hài lòng,positive,
17007676,4,Hài lòng,positive,
17007677,4,Hài lòng,positive,
17007010,5,Cực kì hài lòng,positive,
17007009,5,Cực kì hài lòng,positive,
17005575,5,Cực kì hài lòng,positive,
17005574,5,Cực kì hài lòng,positive,
17005537,5,Cực kì hài lòng,positive,
17002667,5,Cực kì hài lòng,positive,
17002621,5,Cực kì hài lòng,positive,
17000776,5,Cực kì hài lòng,positive,
17000474,5,Cực kì hài lòng,positive,
16998406,5,Cực kì hài lòng,positive,
16997501,5,Cực kì hài lòng,positive,
16993030,5,Cực kì hài lòng,positive,
16990767,4,Hài lòng,positive,
16859251,5,Cực kì hài lòng đc,positive,
16987906,5,Cực kì hài lòng,positive,
16985701,5,Cực kì hài lòng,positive,
16980066,5,Cực kì hài lòng,positive,
16924913,5,Cực kì hài lòng,positive,
16974890,5,Cực kì hài lòng,positive,
16972282,5,Cực kì hài lòng,positive,
16971658,5,Cực kì hài lòng,positive,
16970847,5,Cực kì hài lòng,positive,
16733881,5,Cực kì hài lòng xinh lắm á không df gì cả,positive,
16970182,5,Cực kì hài lòng,positive,
16968007,5,Cực kì hài lòng,positive,
16967194,5,Cực kì hài lòng,positive,
16966096,5,Cực kì hài lòng,positive,
16962818,5,Cực kì hài lòng,positive,
16961404,5,Cực kì hài lòng,positive,
16954325,5,Cực kì hài lòng,positive,
16954024,5,Cực kì hài lòng,positive,
16953848,5,Cực kì hài lòng,positive,
16922888,5,Cực kì hài lòng,positive,
16953408,5,Cực kì hài lòng,positive,
16946740,5,Cực kì hài lòng,positive,
16944292,5,Cực kì hài lòng,positive,
16854471,5,Cực kì hài lòng ok,positive,
16937772,5,Cực kì hài lòng,positive,
16937594,5,Cực kì hài lòng,positive,
16934722,5,Cực kì hài lòng,positive,
16934723,5,Cực kì hài lòng,positive,
16933881,5,Cực kì hài lòng,positive,
16850100,5,Cực kì hài lòng ư,positive,
16846656,5,Cực kì hài lòng ok,positive,
16928511,5,Cực kì hài lòng,positive,
16928502,5,Cực kì hài lòng,positive,
16928189,5,Cực kì hài lòng,positive,
16927697,5,Cực kì hài lòng,positive,
16927328,5,Cực kì hài lòng,positive,
16926425,5,Cực kì hài lòng,positive,
16925391,5,Cực kì hài lòng,positive,
16925128,5,Cực kì hài lòng,positive,
16708598,5,Cực kì hài lòng df chút xíu xiu nhưng ko ảnh hưởng mấy. giao hàng khá nhanh. 💗,positive,
16924893,5,Cực kì hài lòng,positive,
16924637,5,Cực kì hài lòng,positive,
16924523,5,Cực kì hài lòng,positive,
16924137,5,Cực kì hài lòng,positive,
16923978,5,Cực kì hài lòng,positive,
16919644,5,Cực kì hài lòng,positive,
16911992,5,Cực kì hài lòng,positive,
16911690,5,Cực kì hài lòng,positive,
16911431,4,Hài lòng,positive,
16909950,5,Cực kì hài lòng,positive,
16908752,5,Cực kì hài lòng,positive,
16907592,5,Cực kì hài lòng,positive,
16899486,5,Cực kì hài lòng,positive,
16898634,5,Cực kì hài lòng,positive,
16898593,5,Cực kì hài lòng,positive,
16897068,5,Cực kì hài lòng,positive,
16896112,5,Cực kì hài lòng,positive,
16894787,5,Cực kì hài lòng,positive,
16893720,5,Cực kì hài lòng,positive,
16893719,5,Cực kì hài lòng,positive,
16892571,5,Cực kì hài lòng,positive,
16892100,5,Cực kì hài lòng,positive,
16849941,5,Cực kì hài lòng .,positive,
16890860,5,Cực kì hài lòng,positive,
16702186,2,"Không hài lòng Truyện không được gói bằng một lớp gì cả, gói truyện rất tệ, truyện đến tay vẫn an toàn",negative,
16890802,5,Cực kì hài lòng,positive,
16890064,5,Cực kì hài lòng,positive,
16888783,5,Cực kì hài lòng,positive,
16888393,5,Cực kì hài lòng,positive,
16887235,4,Hài lòng,positive,
16888126,5,Cực kì hài lòng,positive,
16843500,4,Hài lòng .,positive,
16887637,5,Cực kì hài lòng,positive,
16887482,4,Hài lòng,positive,
16883405,5,Cực kì hài lòng,positive,
16881947,5,Cực kì hài lòng,positive,
16881948,5,Cực kì hài lòng,positive,
16880301,5,Cực kì hài lòng,positive,
16879958,5,Cực kì hài lòng,positive,
16878982,5,Cực kì hài lòng,positive,
16878181,5,Cực kì hài lòng,positive,
16877816,5,Cực kì hài lòng,positive,
16877509,5,Cực kì hài lòng,positive,
16874007,5,Cực kì hài lòng,positive,
16865653,5,Cực kì hài lòng,positive,
16875734,5,Cực kì hài lòng,positive,
16875087,5,Cực kì hài lòng,positive,
16874369,5,Cực kì hài lòng,positive,
16874202,5,Cực kì hài lòng,positive,
16873894,5,Cực kì hài lòng,positive,
16873622,5,Cực kì hài lòng,positive,
16873150,5,Cực kì hài lòng,positive,
16872823,5,Cực kì hài lòng,positive,
16871600,5,Cực kì hài lòng,positive,
16871604,5,Cực kì hài lòng,positive,
16870528,5,Cực kì hài lòng,positive,
16870298,5,Cực kì hài lòng,positive,
16867955,5,Cực kì hài lòng,positive,
16867572,4,Hài lòng,positive,
16867254,5,Cực kì hài lòng,positive,
16865888,5,Cực kì hài lòng,positive,
16864298,5,Cực kì hài lòng,positive,
16864237,5,Cực kì hài lòng,positive,
16917084,5,Cực kì hài lòng mình biết tới truyện khá lâu nhưng giao nhanh trong ngày luôn. chắc chắn được tặng standee,positive,
16863940,5,Cực kì hài lòng,positive,
16863563,4,Hài lòng,positive,
16862792,5,Cực kì hài lòng,positive,
16862636,4,Hài lòng,positive,
16854025,5,Cực kì hài lòng,positive,
16862103,5,Cực kì hài lòng,positive,
16861674,5,Cực kì hài lòng,positive,
16861267,5,Cực kì hài lòng,positive,
16860865,5,Cực kì hài lòng,positive,
16673718,5,Cực kì hài lòng xui bị giao trúng quyển seal đè lên obi làm cong mất obi nên phải tháo seal ra lun để sửa lại,positive,
16860636,4,Hài lòng,positive,
16860568,5,Cực kì hài lòng,positive,
16860057,5,Cực kì hài lòng,positive,
16859764,5,Cực kì hài lòng,positive,
16859576,5,Cực kì hài lòng,positive,
16858262,5,Cực kì hài lòng,positive,
16858188,4,Hài lòng,positive,
16858060,5,Cực kì hài lòng,positive,
16857938,5,Cực kì hài lòng,positive,
16671935,5,Cực kì hài lòng bản đặc biệt siêu xinh luôn không bị df gì hết ạ,positive,
